quant,block,chunks,positions,method,candidate_temperature,candidate_top_p,sampler_js,sampler_tv,sampler_support_jaccard
Q4_K_XL,17,17,63,frozen-temperature,0.795,0.95,0.004355772428901955,0.03201503806289226,0.9138375756215645
Q4_K_XL,17,17,63,same-settings,0.8,0.95,0.0044686991438668755,0.03233182728881874,0.9103569872890778
Q4_K_XL,18,18,63,frozen-joint,0.78125,0.9575,0.003927315089626179,0.02914398570086748,0.9156262866483539
Q4_K_XL,18,18,63,frozen-temperature,0.795,0.95,0.004038862428084637,0.029317163640544527,0.9142023984381107
Q4_K_XL,18,18,63,same-settings,0.8,0.95,0.0041417078390377495,0.02981428943929218,0.9148767275654615
Q4_K_XL,19,19,63,frozen-joint,0.78125,0.9575,0.006353556222858883,0.050765014674869324,0.8969777953995192
Q4_K_XL,19,19,63,frozen-temperature,0.795,0.95,0.006218313144811887,0.0498022864690967,0.9081802947147424
Q4_K_XL,19,19,63,same-settings,0.8,0.95,0.006231267694457774,0.04971414561279946,0.9045165012496564
Q4_K_XL,20,20,63,frozen-joint,0.78125,0.9575,0.002583609196812003,0.023370982753852056,0.9462329275616073
Q4_K_XL,20,20,63,frozen-temperature,0.795,0.95,0.00264308461180282,0.022979055235664996,0.9476975623424079
Q4_K_XL,20,20,63,same-settings,0.8,0.95,0.002557369068049291,0.022956850258485664,0.9501773621317298
Q4_K_XL,21,21,63,frozen-joint,0.78125,0.9575,0.004653400793719653,0.041754457759597,0.9095471745947289
Q4_K_XL,21,21,63,frozen-temperature,0.795,0.95,0.004838103668647356,0.04205015780670302,0.9068422411028297
Q4_K_XL,21,21,63,same-settings,0.8,0.95,0.004699090907778886,0.04193924222555426,0.9109546152105864
Q4_K_XL,22,22,63,frozen-joint,0.78125,0.9575,0.006330876643048777,0.04448584946138518,0.9162041093375515
Q4_K_XL,22,22,63,frozen-temperature,0.795,0.95,0.00656520364028106,0.044421202310967065,0.9077365339418565
Q4_K_XL,22,22,63,same-settings,0.8,0.95,0.00658974049904842,0.044280126409989504,0.9057391445037466
Q4_K_XL,23,23,63,frozen-joint,0.78125,0.9575,0.004311057530151355,0.031035071697145228,0.9011949176631715
