fold,basis,seed,components,identity_kl,baseline_kl,oracle_kl,recovered_from_identity,recovered_from_baseline,js,tv,top1_agreement,top10_overlap
0,learned-residual-pca,,8,0.2409247742281902,0.23071240672297003,0.13008327916670612,0.46006682134109356,0.4361669534187437,0.029584315623932694,0.1231679628592239,0.9206349206349206,0.7748015873015873
0,learned-residual-pca,,16,0.2409247742281902,0.23071240672297003,0.09798343035587337,0.5933028030439532,0.5753005581813906,0.022256516638234372,0.09392361685206374,0.9523809523809523,0.8226190476190477
0,learned-residual-pca,,32,0.2409247742281902,0.23071240672297003,0.07329448586854614,0.695778542894365,0.6823123346090566,0.01654416690303548,0.07104792080262323,0.9742063492063492,0.875793650793651
0,sign-randomized-pca,0,16,0.2409247742281902,0.23071240672297003,0.11020521730002228,0.5425741597016411,0.5223264372065081,0.024963095220573824,0.10112276679752268,0.9503968253968254,0.8083333333333333
0,sign-randomized-pca,1,16,0.2409247742281902,0.23071240672297003,0.10884952759980555,0.5482011845875614,0.5282025394910488,0.024686664259147995,0.099822341489889,0.9523809523809523,0.8047619047619048
0,sign-randomized-pca,2,16,0.2409247742281902,0.23071240672297003,0.11018215591413819,0.5426698799776402,0.5224263944919079,0.025046998969004947,0.10137291223218908,0.9543650793650794,0.8063492063492065
0,sign-randomized-pca,3,16,0.2409247742281902,0.23071240672297003,0.10787478816195316,0.5522470094346532,0.5324274507201306,0.02453104755985475,0.1002327777820842,0.9543650793650794,0.8069444444444446
0,temperature-token,,0,0.2409247742281902,0.23071240672297003,0.23071240672297003,0.04238819995965881,0.0,0.05273323083321023,0.2172878845505675,0.7896825396825397,0.7529761904761905
0,token-permuted-pca,0,16,0.2409247742281902,0.23071240672297003,0.1489730325987089,0.38166162829892236,0.35429119432840217,0.03403028095352988,0.13716874321499656,0.8988095238095238,0.7751984126984128
0,token-permuted-pca,1,16,0.2409247742281902,0.23071240672297003,0.1465654319629253,0.3916547916981469,0.36472670002998564,0.033618642998028504,0.13837564851873585,0.9087301587301587,0.7811507936507938
0,token-permuted-pca,2,16,0.2409247742281902,0.23071240672297003,0.15099220812728753,0.37328069057656843,0.3455392786544299,0.03422790986721404,0.14064516618676065,0.9047619047619048,0.778968253968254
